date,canonical_theme,code,stock_name,board_level,first_limit_touch_time,amount,ret,theme_rank,theme_score,followers_5m,followers_10m,followers_20m,leadership_score,elastic_flag,market_cycle,role_candidate,total_leader_candidate
2026-07-08,电力电网,002350,北京科锐,1.0,10:21,329238656.875,0.10000000000000009,7,0.38375,0,0,0,0.47736666666666666,False,退潮,capacity_core,False
2026-07-08,股权转让,002490,山东墨龙,1.0,09:53,353144403.46875,0.09936908517350163,8,0.36875,1,1,1,0.6428333333333334,False,退潮,theme_leader,False
2026-07-08,股权转让,001207,联科科技,1.0,09:57,220010886.3704834,0.10000000000000009,8,0.36875,0,0,0,0.6161666666666666,False,退潮,follower,False
2026-07-08,股权转让,600350,山东高速,1.0,14:50,152092181.0,0.1003262642740621,8,0.36875,0,0,0,0.4695000000000001,False,退潮,follower,False
2026-07-08,AI安全,300454,深信服,1.0,11:21,2653158583.875,0.19999999999999996,9,0.33875,0,0,0,0.5471,True,退潮,theme_leader,False
2026-07-08,AI安全,300369,绿盟科技,1.0,13:13,539650854.75,0.19999999999999996,9,0.33875,0,0,0,0.46710000000000007,True,退潮,follower,False
2026-07-08,消费,002910,庄园牧场,1.0,11:03,387151642.875,0.10000000000000009,10,0.27875,0,0,0,0.6623,False,退潮,theme_leader,False
2026-07-09,机器人,002067,景兴纸业,1.0,09:31,329070094.453125,0.1005434782608694,1,0.6262500000000001,0,0,1,0.6367666666666668,False,分歧/震荡,theme_leader,False
2026-07-09,机器人,603666,亿嘉和,1.0,09:48,190049837.0,0.10015467904098996,1,0.6262500000000001,0,0,1,0.5767666666666668,False,分歧/震荡,supplement,False
2026-07-09,机器人,002841,视源股份,3.0,10:02,2546645796.9375,0.10002110149820642,1,0.6262500000000001,0,0,1,0.5634333333333335,False,分歧/震荡,capacity_core,False
2026-07-09,机器人,300626,华瑞股份,1.0,10:21,336780699.0,0.20007196833393315,1,0.6262500000000001,0,0,0,0.4967666666666667,True,分歧/震荡,supplement,False
2026-07-09,机器人,000887,中鼎股份,1.0,10:52,1102254951.375,0.10005851375073149,1,0.6262500000000001,0,0,0,0.42343333333333333,False,分歧/震荡,supplement,False
2026-07-09,机器人,603933,睿能科技,1.0,14:01,183208367.0,0.10004741583688959,1,0.6262500000000001,0,0,0,0.2834333333333333,False,分歧/震荡,supplement,False
2026-07-09,算力硬件,000977,浪潮信息,2.0,09:36,18533723883.5,0.10003837789433279,2,0.6000000000000001,0,0,0,0.8480000000000001,False,分歧/震荡,theme_leader,True
2026-07-09,算力硬件,002851,麦格米特,1.0,13:47,6948665564.875,0.10001378549765638,2,0.6000000000000001,1,1,2,0.5680000000000001,False,分歧/震荡,supplement,False
2026-07-09,算力硬件,002346,柘中股份,1.0,09:33,59937005.55078125,0.09983361064891838,2,0.6000000000000001,1,1,1,0.44799999999999995,False,分歧/震荡,supplement,False
2026-07-09,算力硬件,000811,冰轮环境,1.0,13:51,2817008983.375,0.09999999999999987,2,0.6000000000000001,0,1,1,0.43466666666666665,False,分歧/震荡,supplement,False
2026-07-09,算力硬件,003018,金富科技,1.0,14:36,585105692.0,0.10000000000000009,2,0.6000000000000001,0,0,0,0.37466666666666665,False,分歧/震荡,supplement,False
2026-07-09,算力硬件,603757,大元泵业,1.0,13:58,1174530407.0,0.0999857366994723,2,0.6000000000000001,0,0,0,0.33466666666666667,False,分歧/震荡,supplement,False
2026-07-09,通信,603928,兴业股份,2.0,09:32,1171837372.0,0.10024449877750619,3,0.56,1,1,1,0.7648000000000001,False,分歧/震荡,theme_leader,False
2026-07-09,通信,002745,木林森,1.0,09:36,614235266.46875,0.10034602076124566,3,0.56,0,0,0,0.5381333333333334,False,分歧/震荡,supplement,False
2026-07-09,通信,002552,宝鼎科技,1.0,09:32,790117670.0,0.10005113345832628,3,0.56,1,1,1,0.5048,False,分歧/震荡,supplement,False
2026-07-09,通信,688720,艾森股份,1.0,13:37,1122672976.0,0.19999999999999996,3,0.56,0,0,0,0.46480000000000005,True,分歧/震荡,supplement,False
2026-07-09,通信,002815,崇达技术,1.0,13:02,1315134403.25,0.10006414368184724,3,0.56,0,0,0,0.41813333333333336,False,分歧/震荡,supplement,False
2026-07-09,通信,002916,深南电路,1.0,14:00,6646520949.0,0.09999254343449415,3,0.56,0,0,0,0.3781333333333334,False,分歧/震荡,supplement,False
2026-07-09,半导体,600909,华安证券,1.0,09:31,3173302625.0,0.10021786492374729,4,0.5549999999999999,3,4,4,0.7334,False,分歧/震荡,theme_leader,False
2026-07-09,半导体,000417,合百集团,1.0,09:32,242352465.5,0.10013351134846471,4,0.5549999999999999,2,3,3,0.6234000000000001,False,分歧/震荡,follower,False
2026-07-09,半导体,301379,天山电子,1.0,09:40,1459118902.4355469,0.19993508601103538,4,0.5549999999999999,0,0,0,0.5994,True,分歧/震荡,elastic_core,False
2026-07-09,半导体,688432,有研硅,1.0,13:41,4284804711.0,0.19995536710555672,4,0.5549999999999999,0,0,2,0.5974,True,分歧/震荡,follower,False
2026-07-09,半导体,688610,埃科光电,1.0,13:30,557042002.0,0.1999792660170019,4,0.5549999999999999,1,2,4,0.5674,True,分歧/震荡,follower,False
2026-07-09,半导体,603726,朗迪集团,1.0,09:33,161319288.0,0.10016420361247946,4,0.5549999999999999,0,1,1,0.5474000000000001,False,分歧/震荡,follower,False
2026-07-09,半导体,605358,立昂微,1.0,14:00,3888881278.0,0.10005175090564089,4,0.5549999999999999,1,2,3,0.5294000000000001,False,分歧/震荡,follower,False
2026-07-09,半导体,002845,同兴达,1.0,09:33,221385353.0,0.10006854009595623,4,0.5549999999999999,0,1,1,0.5254000000000001,False,分歧/震荡,follower,False
2026-07-09,半导体,688371,菲沃泰,1.0,14:04,582047221.0,0.1999428734647244,4,0.5549999999999999,1,2,2,0.5154000000000001,True,分歧/震荡,follower,False
2026-07-09,半导体,603005,晶方科技,1.0,13:57,3211000319.0,0.10004868549172352,4,0.5549999999999999,1,2,4,0.5114000000000001,False,分歧/震荡,follower,False
2026-07-09,半导体,002185,华天科技,1.0,10:12,10507678115.625,0.10013908205841449,4,0.5549999999999999,1,1,1,0.5054000000000001,False,分歧/震荡,follower,False
2026-07-09,半导体,603688,石英股份,1.0,13:41,1793955918.0,0.10006550933508018,4,0.5549999999999999,0,0,2,0.47540000000000004,False,分歧/震荡,follower,False
2026-07-09,半导体,002156,通富微电,1.0,13:15,11338611129.0,0.09998475842097254,4,0.5549999999999999,0,0,2,0.46340000000000003,False,分歧/震荡,follower,False
2026-07-09,半导体,688584,上海合晶,1.0,10:13,1075829491.0,0.19994040524433854,4,0.5549999999999999,0,0,0,0.44140000000000007,True,分歧/震荡,follower,False
2026-07-09,半导体,600584,长电科技,1.0,13:06,20497139380.0,0.09998937413664866,4,0.5549999999999999,0,1,1,0.44139999999999996,False,分歧/震荡,capacity_core,False
2026-07-09,半导体,603222,济民健康,1.0,13:34,537976527.0,0.10000000000000009,4,0.5549999999999999,1,3,3,0.4214,False,分歧/震荡,follower,False
2026-07-09,半导体,000672,上峰材料,1.0,13:39,819350709.6875,0.09989909182643797,4,0.5549999999999999,2,2,3,0.4134,False,分歧/震荡,follower,False
2026-07-09,半导体,603061,金海通,1.0,14:12,1588941606.0,0.0999954875682505,4,0.5549999999999999,0,0,0,0.34740000000000004,False,分歧/震荡,follower,False
2026-07-09,半导体,600770,综艺股份,1.0,14:08,551320243.0,0.0993377483443707,4,0.5549999999999999,1,1,1,0.2894,False,分歧/震荡,follower,False
2026-07-09,半导体,605319,无锡振华,1.0,10:12,157845692.0,0.09986382206082611,4,0.5549999999999999,1,1,1,0.2594,False,分歧/震荡,follower,False
2026-07-09,存储芯片,301379,天山电子,1.0,09:40,1459118902.4355469,0.19993508601103538,5,0.49874999999999997,0,0,0,0.6029769230769232,True,分歧/震荡,theme_leader,False
2026-07-09,存储芯片,600667,太极实业,1.0,13:28,8691822775.0,0.10008375209380227,5,0.49874999999999997,0,2,4,0.5691307692307692,False,分歧/震荡,follower,False
2026-07-09,存储芯片,002208,合肥城建,1.0,09:31,400765321.375,0.10011507479861925,5,0.49874999999999997,0,1,1,0.5537461538461539,False,分歧/震荡,follower,False
2026-07-09,存储芯片,688720,艾森股份,1.0,13:37,1122672976.0,0.19999999999999996,5,0.49874999999999997,2,2,2,0.536823076923077,True,分歧/震荡,follower,False
2026-07-09,存储芯片,300469,信息发展,1.0,13:42,1076934745.5625,0.19999999999999996,5,0.49874999999999997,0,0,1,0.48451538461538457,True,分歧/震荡,follower,False
2026-07-09,存储芯片,002409,雅克科技,1.0,13:36,6743197958.5,0.10000000000000009,5,0.49874999999999997,2,3,3,0.4675923076923077,False,分歧/震荡,follower,False
2026-07-09,存储芯片,603986,兆易创新,1.0,13:40,38185017922.0,0.10000497372216799,5,0.49874999999999997,1,1,1,0.4522076923076923,False,分歧/震荡,capacity_core,False
2026-07-09,存储芯片,688328,深科达,1.0,13:07,1142190915.0,0.1999529522465302,5,0.49874999999999997,0,0,0,0.44605384615384613,True,分歧/震荡,follower,False
2026-07-09,存储芯片,600206,有研新材,1.0,10:21,7555888635.0,0.10003705075954072,5,0.49874999999999997,1,1,1,0.43066923076923075,False,分歧/震荡,follower,False
2026-07-09,存储芯片,603933,睿能科技,1.0,14:01,183208367.0,0.10004741583688959,5,0.49874999999999997,0,1,2,0.3906692307692307,False,分歧/震荡,follower,False
2026-07-09,存储芯片,000021,深科技,1.0,10:22,10109407219.875,0.09994132603168393,5,0.49874999999999997,0,0,0,0.3537461538461539,False,分歧/震荡,follower,False
2026-07-09,存储芯片,603156,养元饮品,1.0,14:16,862603860.0,0.10004516711833777,5,0.49874999999999997,0,0,0,0.3199,False,分歧/震荡,follower,False
2026-07-09,存储芯片,002975,博杰股份,1.0,14:10,1066363914.875,0.09998187092095723,5,0.49874999999999997,0,1,1,0.31066923076923075,False,分歧/震荡,follower,False
2026-07-09,AI应用,000892,欢瑞世纪,1.0,09:37,458480037.25,0.10086455331412103,6,0.4337500000000001,0,0,0,0.6397000000000002,False,分歧/震荡,theme_leader,False
2026-07-09,AI应用,300469,信息发展,1.0,13:42,1076934745.5625,0.19999999999999996,6,0.4337500000000001,0,0,0,0.5697000000000001,True,分歧/震荡,capacity_core,False
2026-07-09,AI应用,002907,华森制药,1.0,13:02,173838296.5625,0.10038314176245211,6,0.4337500000000001,0,0,0,0.38970000000000005,False,分歧/震荡,follower,False
2026-07-09,AI应用,603898,好莱客,1.0,10:25,104973544.0,0.09984152139461178,6,0.4337500000000001,0,0,0,0.2997,False,分歧/震荡,follower,False
2026-07-09,商业航天,688333,铂力特,1.0,13:08,1797882286.0,0.19997778024663915,7,0.42125,0,0,0,0.5803666666666667,True,分歧/震荡,theme_leader,False
2026-07-09,商业航天,600992,贵绳股份,1.0,09:31,46391173.0,0.09999999999999987,7,0.42125,0,0,0,0.5670333333333333,False,分歧/震荡,follower,False
2026-07-09,商业航天,002829,星网宇达,1.0,09:31,64762351.0,0.09987593052109167,7,0.42125,0,0,0,0.5537,False,分歧/震荡,follower,False
2026-07-09,印制电路板,002745,木林森,1.0,09:36,614235266.46875,0.10034602076124566,8,0.40625,1,1,1,0.6325000000000001,False,分歧/震荡,theme_leader,False
2026-07-09,印制电路板,002579,中京电子,1.0,09:39,1812773235.359375,0.09987819732034087,8,0.40625,0,0,0,0.49650000000000005,False,分歧/震荡,follower,False
2026-07-09,印制电路板,002916,深南电路,1.0,14:00,6646520949.0,0.09999254343449415,8,0.40625,0,0,0,0.48050000000000004,False,分歧/震荡,capacity_core,False
2026-07-09,印制电路板,002436,兴森科技,1.0,13:58,4871222109.5,0.09997525365008686,8,0.40625,1,1,1,0.4485,False,分歧/震荡,follower,False
2026-07-09,印制电路板,002815,崇达技术,1.0,13:02,1315134403.25,0.10006414368184724,8,0.40625,0,0,0,0.4245000000000001,False,分歧/震荡,follower,False
2026-07-09,消费,688333,铂力特,1.0,13:08,1797882286.0,0.19997778024663915,9,0.30500000000000005,0,0,0,0.5710666666666667,True,分歧/震荡,theme_leader,False
2026-07-09,消费,603726,朗迪集团,1.0,09:33,161319288.0,0.10016420361247946,9,0.30500000000000005,0,0,0,0.49106666666666665,False,分歧/震荡,follower,False
2026-07-09,消费,688371,菲沃泰,1.0,14:04,582047221.0,0.1999428734647244,9,0.30500000000000005,0,0,0,0.4510666666666666,True,分歧/震荡,follower,False
2026-07-09,医药,002907,华森制药,1.0,13:02,173838296.5625,0.10038314176245211,10,0.24875000000000003,0,0,0,0.4599000000000001,False,分歧/震荡,theme_leader,False
2026-07-09,医药,003020,立方制药,1.0,10:06,262757759.31799316,0.1000645577792123,10,0.24875000000000003,0,0,0,0.44656666666666667,False,分歧/震荡,follower,False
2026-07-09,医药,603222,济民健康,1.0,13:34,537976527.0,0.10000000000000009,10,0.24875000000000003,0,0,0,0.43323333333333336,False,分歧/震荡,capacity_core,False
2026-07-10,机器人,000887,中鼎股份,2.0,09:32,2234005948.0,0.09999999999999987,1,0.6725,0,0,0,0.8038000000000001,False,升温,theme_leader,True
2026-07-10,机器人,002402,和而泰,1.0,09:53,1840787145.0,0.09987463435018817,1,0.6725,2,3,3,0.6888,False,升温,supplement,False
2026-07-10,机器人,002144,宏达高科,1.0,09:59,181831480.0,0.10010214504596537,1,0.6725,0,0,0,0.5938,False,升温,supplement,False
2026-07-10,机器人,603270,金帝股份,1.0,09:55,170777544.0,0.09992912827781719,1,0.6725,2,2,2,0.5788,False,升温,supplement,False
2026-07-10,机器人,002681,奋达科技,1.0,09:56,412973058.84375,0.09933774834437092,1,0.6725,1,1,1,0.5238,False,升温,supplement,False
2026-07-10,机器人,603286,日盈电子,1.0,10:41,200099297.0,0.10002049600327934,1,0.6725,0,0,1,0.46880000000000005,False,升温,supplement,False
2026-07-10,机器人,603211,晋拓股份,1.0,10:28,436807714.0,0.09988385598141702,1,0.6725,0,0,1,0.4338,False,升温,supplement,False
2026-07-10,机器人,600376,首开股份,1.0,10:52,491321097.0,0.0990990990990992,1,0.6725,0,0,0,0.33880000000000005,False,升温,supplement,False
2026-07-10,医药,002038,双鹭药业,1.0,10:00,447833052.625,0.10000000000000009,2,0.6516666666666667,0,0,3,0.5978476190476191,False,升温,theme_leader,False
2026-07-10,医药,003020,立方制药,2.0,09:49,324444107.2949219,0.0997652582159625,2,0.6516666666666667,0,0,1,0.5835619047619048,False,升温,supplement,False
2026-07-10,医药,600664,哈药股份,1.0,09:31,336874463.0,0.10130718954248374,2,0.6516666666666667,0,0,1,0.5807047619047621,False,升温,supplement,False
2026-07-10,医药,300255,常山药业,1.0,10:11,1766605453.1875,0.19999999999999996,2,0.6516666666666667,2,2,2,0.557847619047619,True,升温,supplement,False
2026-07-10,医药,002317,众生药业,1.0,10:14,2042138875.1875,0.1001862197392922,2,0.6516666666666667,1,1,1,0.48356190476190475,False,升温,supplement,False
2026-07-10,医药,688710,益诺思,1.0,13:01,503467136.0,0.2000308213900448,2,0.6516666666666667,0,0,0,0.48356190476190475,True,升温,supplement,False
2026-07-10,医药,603127,昭衍新药,1.0,10:16,2273105201.0,0.10002545176889788,2,0.6516666666666667,0,0,0,0.43784761904761904,False,升温,supplement,False
2026-07-10,商业航天,002414,高德红外,2.0,09:31,2979367063.984375,0.09992486851990989,3,0.6454166666666666,0,0,1,0.7168185185185185,False,升温,theme_leader,False
2026-07-10,商业航天,300065,海兰信,1.0,13:01,3279324886.25,0.20008336807002913,3,0.6454166666666666,5,5,7,0.6434851851851852,True,升温,supplement,False
2026-07-10,商业航天,600992,贵绳股份,2.0,09:58,177555037.0,0.10020661157024802,3,0.6454166666666666,0,0,0,0.6249666666666667,False,升温,supplement,False
2026-07-10,商业航天,002829,星网宇达,2.0,09:51,280119361.5,0.09983079526226724,3,0.6454166666666666,0,1,1,0.5805222222222223,False,升温,supplement,False
2026-07-10,商业航天,301117,佳缘科技,1.0,13:01,570694132.8193359,0.19988172678888216,3,0.6454166666666666,5,5,7,0.5575592592592593,True,升温,supplement,False
2026-07-10,商业航天,002115,三维通信,1.0,09:31,105775766.15625,0.10050251256281406,3,0.6454166666666666,0,0,1,0.5486703703703704,False,升温,supplement,False
2026-07-10,商业航天,688523,航天环宇,1.0,13:12,929854511.0,0.20007846214201663,3,0.6454166666666666,0,2,2,0.5427444444444445,True,升温,supplement,False
2026-07-10,商业航天,300069,金利华电,1.0,13:03,541282271.0,0.19986979166666674,3,0.6454166666666666,1,2,4,0.5383,True,升温,supplement,False
2026-07-10,商业航天,601698,中国卫通,1.0,13:01,2073521862.0,0.10003345600535307,3,0.6454166666666666,5,5,7,0.5368185185185186,False,升温,supplement,False
2026-07-10,商业航天,002361,神剑股份,1.0,13:01,1070588618.0,0.10025929127052713,3,0.6454166666666666,5,5,7,0.529411111111111,False,升温,supplement,False
2026-07-10,商业航天,600118,中国卫星,1.0,13:01,5310186092.0,0.09995112414467244,3,0.6454166666666666,5,5,7,0.5234851851851852,False,升温,supplement,False
2026-07-10,商业航天,600343,航天动力,1.0,13:01,1105496509.0,0.10000000000000009,3,0.6454166666666666,5,5,7,0.5079296296296296,False,升温,supplement,False
2026-07-10,商业航天,688722,同益中,1.0,13:01,360849637.0,0.19986893840104836,3,0.6454166666666666,5,5,7,0.5071888888888889,True,升温,supplement,False
2026-07-10,商业航天,002865,钧达股份,1.0,13:02,752345452.125,0.10009832841691235,3,0.6454166666666666,2,3,5,0.5027444444444444,False,升温,supplement,False
2026-07-10,商业航天,002202,金风科技,1.0,13:04,5809635651.5,0.09985243482538131,3,0.6454166666666666,0,1,3,0.4923740740740741,False,升温,supplement,False
2026-07-10,商业航天,000901,航天科技,1.0,13:01,1074674416.9375,0.09999999999999987,3,0.6454166666666666,5,5,7,0.4871888888888889,False,升温,supplement,False
2026-07-10,商业航天,000547,航天发展,1.0,13:01,2343222081.875,0.09987893462469755,3,0.6454166666666666,5,5,7,0.47607777777777777,False,升温,supplement,False
2026-07-10,商业航天,600879,XD航天电,1.0,13:02,5817465456.0,0.09910335063709286,3,0.6454166666666666,2,3,5,0.47607777777777777,False,升温,supplement,False
2026-07-10,商业航天,605090,九丰能源,1.0,13:01,1318940238.0,0.0999131190269329,3,0.6454166666666666,5,5,7,0.4657074074074074,False,升温,supplement,False
2026-07-10,商业航天,600685,中船防务,1.0,13:01,536875226.0,0.10000000000000009,3,0.6454166666666666,5,5,7,0.4545962962962963,False,升温,supplement,False
2026-07-10,商业航天,002342,巨力索具,1.0,10:35,1848465018.125,0.1003976143141152,3,0.6454166666666666,0,0,0,0.4405222222222222,False,升温,supplement,False
2026-07-10,商业航天,003009,中天火箭,1.0,13:01,564822974.0,0.0999455831670597,3,0.6454166666666666,5,5,7,0.4331148148148148,False,升温,supplement,False
2026-07-10,商业航天,605598,上海港湾,1.0,13:02,244683555.0,0.09999999999999987,3,0.6454166666666666,2,3,5,0.4101518518518519,False,升温,supplement,False
2026-07-10,商业航天,001208,华菱线缆,1.0,13:01,672074785.0,0.0997248968363138,3,0.6454166666666666,5,5,7,0.4005222222222222,False,升温,supplement,False
2026-07-10,商业航天,600192,长城电工,1.0,13:18,74609381.0,0.1008264462809918,3,0.6454166666666666,1,1,1,0.39015185185185186,False,升温,supplement,False
2026-07-10,商业航天,601608,中信重工,1.0,14:57,376969925.0,0.10043668122270732,3,0.6454166666666666,0,0,0,0.37089259259259255,False,升温,supplement,False
2026-07-10,商业航天,002544,普天科技,1.0,13:22,423591085.75,0.09900990099009888,3,0.6454166666666666,0,0,0,0.2360777777777778,False,升温,supplement,False
2026-07-10,算力硬件,600410,华胜天成,1.0,09:48,1840304246.0,0.10033222591362123,4,0.6079166666666667,0,1,1,0.7086333333333334,False,升温,theme_leader,False
2026-07-10,算力硬件,002346,柘中股份,2.0,09:31,205978129.52929688,0.09984871406959162,4,0.6079166666666667,0,0,2,0.6406333333333334,False,升温,follower,False
2026-07-10,算力硬件,603322,超讯科技,1.0,09:42,239652287.0,0.09985835694051004,4,0.6079166666666667,0,1,2,0.5726333333333333,False,升温,follower,False
2026-07-10,算力硬件,002970,锐明技术,1.0,09:55,411493193.5,0.09998131190431692,4,0.6079166666666667,0,0,0,0.5646333333333333,False,升温,follower,False
2026-07-10,算力硬件,600821,金开新能,1.0,10:29,555091516.0,0.10090090090090098,4,0.6079166666666667,0,0,0,0.5166333333333334,False,升温,follower,False
2026-07-10,AI应用,603898,好莱客,2.0,09:32,85651945.0,0.10014409221901999,5,0.594375,0,0,0,0.65755,False,升温,theme_leader,False
2026-07-10,AI应用,000892,欢瑞世纪,2.0,10:04,575396796.0,0.09947643979057608,5,0.594375,0,0,0,0.5042166666666666,False,升温,follower,False
2026-07-10,AI应用,002774,快意电梯,1.0,10:31,131868413.6875,0.10034602076124566,5,0.594375,0,0,0,0.4442166666666667,False,升温,follower,False
2026-07-10,AI应用,601858,中国科传,1.0,10:59,240282304.0,0.10011778563015317,5,0.594375,1,1,1,0.44421666666666665,False,升温,follower,False
2026-07-10,AI应用,603236,移远通信,1.0,11:02,1124477254.0,0.09997980206018986,5,0.594375,0,0,0,0.4242166666666667,False,升温,capacity_core,False
2026-07-10,AI应用,002524,光正眼科,1.0,13:10,126794127.5,0.09883720930232553,5,0.594375,0,0,0,0.25088333333333335,False,升温,follower,False
2026-07-10,半导体,300786,国林科技,1.0,09:40,237383545.15039062,0.19979919678714841,6,0.525625,1,1,1,0.7060500000000001,True,升温,theme_leader,False
2026-07-10,半导体,603155,新亚强,1.0,09:34,297119430.0,0.09996110462854912,6,0.525625,0,2,2,0.6980500000000001,False,升温,follower,False
2026-07-10,半导体,000920,沃顿科技,1.0,09:32,178943742.5,0.10008628127696295,6,0.525625,1,2,3,0.6820500000000002,False,升温,follower,False
2026-07-10,半导体,002989,中天精装,1.0,09:44,209342863.25,0.09992962702322306,6,0.525625,0,0,0,0.5140500000000001,False,升温,follower,False
2026-07-10,半导体,600879,XD航天电,1.0,13:02,5817465456.0,0.09910335063709286,6,0.525625,0,0,0,0.41005,False,升温,capacity_core,False
2026-07-10,电力电网,300069,金利华电,1.0,13:03,541282271.0,0.19986979166666674,7,0.41833333333333333,0,0,1,0.6084666666666667,True,升温,theme_leader,False
2026-07-10,电力电网,002121,科陆电子,1.0,09:31,106316465.0,0.10103092783505163,7,0.41833333333333333,0,0,0,0.5984666666666667,False,升温,follower,False
2026-07-10,电力电网,603556,海兴电力,1.0,11:05,195029469.0,0.09990393852065305,7,0.41833333333333333,0,0,0,0.3784666666666667,False,升温,follower,False
2026-07-10,电力电网,600192,长城电工,1.0,13:18,74609381.0,0.1008264462809918,7,0.41833333333333333,0,0,0,0.34846666666666665,False,升温,follower,False
2026-07-10,军工,600992,贵绳股份,2.0,09:58,177555037.0,0.10020661157024802,8,0.3895833333333334,0,0,0,0.6645000000000001,False,升温,theme_leader,False
2026-07-10,军工,002361,神剑股份,1.0,13:01,1070588618.0,0.10025929127052713,8,0.3895833333333334,0,0,0,0.47783333333333333,False,升温,follower,False
2026-07-10,军工,600343,航天动力,1.0,13:01,1105496509.0,0.10000000000000009,8,0.3895833333333334,0,0,0,0.4478333333333334,False,升温,capacity_core,False
2026-07-10,军工,000901,航天科技,1.0,13:01,1074674416.9375,0.09999999999999987,8,0.3895833333333334,0,0,0,0.37116666666666664,False,升温,follower,False
2026-07-10,军工,600685,中船防务,1.0,13:01,536875226.0,0.10000000000000009,8,0.3895833333333334,0,0,0,0.34116666666666673,False,升温,follower,False
2026-07-10,军工,003009,中天火箭,1.0,13:01,564822974.0,0.0999455831670597,8,0.3895833333333334,0,0,0,0.28450000000000003,False,升温,follower,False
2026-07-10,化工,688722,同益中,1.0,13:01,360849637.0,0.19986893840104836,9,0.3614583333333333,1,1,2,0.5729166666666666,True,升温,theme_leader,False
2026-07-10,化工,603698,航天工程,1.0,13:01,1439611694.0,0.10004990019960092,9,0.3614583333333333,1,1,2,0.5649166666666667,False,升温,follower,False
2026-07-10,化工,002202,金风科技,1.0,13:04,5809635651.5,0.09985243482538131,9,0.3614583333333333,0,0,1,0.47691666666666666,False,升温,capacity_core,False
2026-07-10,化工,600072,中船科技,1.0,13:18,302170741.0,0.10000000000000009,9,0.3614583333333333,0,0,0,0.3809166666666667,False,升温,follower,False
2026-07-10,化工,600800,渤海化学,1.0,10:10,144306986.0,0.09931506849315075,9,0.3614583333333333,0,0,0,0.2689166666666667,False,升温,follower,False
2026-07-10,人工智能,600410,华胜天成,1.0,09:48,1840304246.0,0.10033222591362123,10,0.35520833333333335,0,0,0,0.6234166666666667,False,升温,theme_leader,False
2026-07-10,人工智能,002115,三维通信,1.0,09:31,105775766.15625,0.10050251256281406,10,0.35520833333333335,0,0,1,0.5934166666666667,False,升温,follower,False
2026-07-10,人工智能,301117,佳缘科技,1.0,13:01,570694132.8193359,0.19988172678888216,10,0.35520833333333335,0,0,0,0.5234166666666666,True,升温,elastic_core,False
2026-07-10,人工智能,600629,华建集团,1.0,10:30,339502813.0,0.10008628127696295,10,0.35520833333333335,0,0,0,0.3334166666666667,False,升温,follower,False
2026-07-10,一带一路,300065,海兰信,1.0,13:01,3279324886.25,0.20008336807002913,11,0.29270833333333335,1,1,1,0.6100833333333334,True,升温,theme_leader,False
2026-07-10,一带一路,603162,海通发展,1.0,10:53,401603798.0,0.10000000000000009,11,0.29270833333333335,0,0,0,0.4500833333333333,False,升温,follower,False
2026-07-10,一带一路,605598,上海港湾,1.0,13:02,244683555.0,0.09999999999999987,11,0.29270833333333335,0,0,0,0.3300833333333334,False,升温,follower,False
2026-07-10,基础建设,601608,中信重工,1.0,14:57,376969925.0,0.10043668122270732,12,0.28020833333333334,0,0,0,0.51575,False,升温,theme_leader,False
2026-07-10,基础建设,002828,贝肯能源,1.0,10:18,590259563.4375,0.10040816326530622,12,0.28020833333333334,0,0,0,0.5024166666666666,False,升温,capacity_core,False
2026-07-10,基础建设,003001,中岩大地,1.0,10:16,80467587.18164062,0.09984520123839014,12,0.28020833333333334,1,1,1,0.3690833333333333,False,升温,follower,False
2026-07-13,医药,600664,哈药股份,2.0,09:33,737706201.0,0.10089020771513346,1,0.7742857142857144,1,2,3,0.9044428571428573,False,冰点,theme_leader,True
2026-07-13,医药,003020,立方制药,3.0,09:31,339069036.76953125,0.09978655282817517,1,0.7742857142857144,1,3,4,0.7069428571428572,False,冰点,follower,False
2026-07-13,医药,000989,九芝堂,1.0,09:41,670064705.15625,0.10049019607843146,1,0.7742857142857144,0,1,2,0.6769428571428572,False,冰点,switch_pioneer,False
2026-07-13,医药,600513,联环药业,2.0,13:56,674830732.0,0.1000645577792123,1,0.7742857142857144,0,0,0,0.5294428571428572,False,冰点,switch_pioneer,False
2026-07-13,医药,600881,亚泰集团,1.0,09:38,170447278.0,0.09999999999999987,1,0.7742857142857144,1,1,2,0.5019428571428571,False,冰点,switch_pioneer,False
2026-07-13,医药,300534,陇神戎发,1.0,10:01,461973286.0,0.19999999999999996,1,0.7742857142857144,0,0,0,0.46694285714285716,True,冰点,switch_pioneer,False
2026-07-13,医药,600671,天目药业,1.0,09:49,198895281.0,0.09994794377928162,1,0.7742857142857144,0,0,1,0.45694285714285715,False,冰点,switch_pioneer,False
2026-07-13,医药,603669,灵康药业,1.0,10:36,440130680.0,0.10032362459546929,1,0.7742857142857144,0,0,0,0.37194285714285713,False,冰点,switch_pioneer,False
2026-07-13,商业航天,600992,贵绳股份,3.0,09:31,63778201.0,0.10046948356807506,2,0.6814285714285715,0,0,0,0.7478476190476191,False,冰点,theme_leader,False
2026-07-13,商业航天,605090,九丰能源,2.0,09:31,2351837122.0,0.10005265929436558,2,0.6814285714285715,0,0,0,0.6478476190476191,False,冰点,switch_pioneer,False
2026-07-13,商业航天,601608,中信重工,2.0,09:31,1123061085.0,0.0992063492063493,2,0.6814285714285715,0,0,0,0.5278476190476191,False,冰点,switch_pioneer,False
