date,source_id,raw_theme,canonical_theme,source_theme_count,code,stock_name,source_seal_time,risk_flag,trade_effective_date,availability_confidence,github_tradeable_match,mapping_scope,unmatched_reason
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,605199,ST葫芦娃,09:35,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,002005,ST德豪,10:38,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,603822,ST嘉澳,09:31,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,603377,ST东时,09:31,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,600165,ST宁科,10:25,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,600243,*ST海华,13:08,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,002822,ST中装,10:27,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,002485,ST雪发,10:59,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,002650,ST加加,11:08,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,002872,ST天圣,14:42,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,600265,*ST景谷,14:47,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,ST板块,ST板块,19,002528,*ST英飞,14:54,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,汽车零部件,汽车,11,002005,ST德豪,10:38,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,汽车零部件,汽车,11,603922,ST金鸿顺,14:14,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,基础建设,基础建设,7,603828,*ST利达,09:25,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
2026-07-03,yyqyx_limitup,基础建设,基础建设,7,002542,*ST中岩,09:25,True,2026-07-06,medium_archive_membership,False,structural_risk_excluded,web_risk_flag_excluded_from_formal_trade_universe
